house_id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,cadastral_number,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_document_date,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_demolition_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,address2,rest,rest,,
7811352,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,2,,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, д. 2",1d43138f-cc1b-4137-bec9-c25a7c762e0f,,,Эксплуатируемый,1982,1982,,Многоквартирный дом,1,1,2,3,106,"87,9",0,"18,1",,Не имеется,,,,,,,Физический износ,,31-Р,2/27/2015,Имеется,,,,Не имеется,10,4/17/2014,Имеется,Снос,11/1/2019,12/31/2024,,12/31/2025,2,"49,9",3,,,,2,38,,,обл. Свердловская,д. Бобровка,ул. Молодежная,д. 2,
9377060,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,3,,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, д. 3",cb76a786-dd4d-49ca-8e2c-75149b890a33,,,Эксплуатируемый,1981,1981,,Жилой дом блокированной застройки,1,1,0,4,76,76,0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,,,Не имеется,Снос,,,,12/31/2024,4,76,4,,,,,,,,обл. Свердловская,д. Бобровка,ул. Молодежная,д. 3,
9080612,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,5,,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, д. 5",57a2d741-26b8-4354-86a1-9dd541390faf,,,Эксплуатируемый,1982,1982,,Многоквартирный дом,1,1,2,3,104,"80,7",0,"23,3",,Не имеется,,,,,,,Физический износ,,31-Р,2/27/2015,Имеется,,,,Не имеется,10,4/17/2014,Имеется,Снос,4/17/2014,12/31/2021,,12/31/2022,2,"43,7",3,,,,2,37,"2314,1",45,обл. Свердловская,д. Бобровка,ул. Молодежная,д. 5,
9377022,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,,7,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, стр. 7",0a29762a-cab4-43c7-adfc-3a898fc72905,,,Эксплуатируемый,1983,1983,,Жилой дом блокированной застройки,1,1,0,4,74,74,0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,,,Не имеется,Снос,,,,12/31/2024,2,36,4,,,,2,38,,,обл. Свердловская,д. Бобровка,ул. Молодежная,стр. 7,
9377017,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,,9,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, стр. 9",1c73988c-0db0-49b4-80a4-503be7fccbe8,,,Эксплуатируемый,1982,1982,,Жилой дом блокированной застройки,1,1,0,1,77,77,0,0,,Не имеется,,,,,,,Физический износ,,151/1,2/27/2014,Имеется,,,,Не имеется,,,Не имеется,Снос,,,,12/31/2024,2,"38,5",1,,,,2,"38,5",,,обл. Свердловская,д. Бобровка,ул. Молодежная,стр. 9,
7811361,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,13,,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, д. 13",8da2e048-6408-4ece-a3f7-187aab97fdad,,,Эксплуатируемый,,1982,,Жилой дом блокированной застройки,1,1,0,7,72,72,0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,84,11/26/2008,Имеется,Снос,,,,12/31/2024,4,72,7,,,,,,,,обл. Свердловская,д. Бобровка,ул. Молодежная,д. 13,
9376893,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,889fee48-5067-43ee-89fe-aebd798fa653,16fd6736-5196-4a9e-be01-78c782d1bc21,обл,Свердловская,р-н,Алапаевский,д,Бобровка,ул,Молодежная,15,,,,"обл. Свердловская, р-н. Алапаевский, д. Бобровка, ул. Молодежная, д. 15",0ec8da2d-dde4-4d27-b700-be7e16fbd75c,,,Эксплуатируемый,1983,1983,,Жилой дом блокированной застройки,1,1,0,4,"77,4","77,4",0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,84,12/26/2008,Имеется,Снос,,,,12/31/2024,1,"38,7",4,,,,1,"38,7",,,обл. Свердловская,д. Бобровка,ул. Молодежная,д. 15,
9376908,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,60245237-c2e8-4266-aee8-2b37f3e52ee9,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,1 Мая,46,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. 1 Мая, д. 46",4da1b009-fa07-48ef-bffe-941dffb3de38,,,Эксплуатируемый,1963,1963,,Жилой дом блокированной застройки,1,1,0,4,"75,2","75,2",0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,74,12/23/2011,Имеется,Снос,,,,12/31/2024,1,"36,1",3,2,"39,1",3,,,,,обл. Свердловская,п. Бубчиково,ул. 1 Мая,д. 46,
9378704,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,60245237-c2e8-4266-aee8-2b37f3e52ee9,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,1 Мая,49,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. 1 Мая, д. 49",40cfeebb-56b3-4af8-820c-f27af929a1c4,,,Эксплуатируемый,1965,1965,,Жилой дом блокированной застройки,1,1,0,3,98,98,0,0,,Не имеется,,,,,,,Физический износ,,13,12/10/2008,Не имеется,,,,Не имеется,13,12/10/2008,Имеется,Снос,,,,12/31/2024,2,49,3,,,,2,49,,,обл. Свердловская,п. Бубчиково,ул. 1 Мая,д. 49,
9376860,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,b7969423-3907-4015-a80f-fa73dd7f810f,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Гагарина,23,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Гагарина, д. 23",9f1874fa-52b0-4c69-b76b-878eecc6f756,,,Эксплуатируемый,1960,1960,,Жилой дом блокированной застройки,1,1,0,4,"73,5","73,5",0,0,,Не имеется,,,,,,,Физический износ,,233-Р,12/31/2015,Имеется,,,,Не имеется,73,12/23/2011,Имеется,Снос,,,,12/31/2024,2,"36,7",4,,,,2,"36,8",,,обл. Свердловская,п. Бубчиково,ул. Гагарина,д. 23,
9085434,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,9bac3b3b-2b80-4705-98d2-bbaa5a6cb9fa,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Зеленая,17,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Зеленая, д. 17",5025ffd7-b5c2-422b-8910-3f7e1d2eb410,,,Эксплуатируемый,1959,1959,,Жилой дом блокированной застройки,1,1,0,4,72,72,0,0,,Не имеется,,,,,,,Физический износ,,232-Р,12/31/2015,Имеется,,,,Не имеется,25,6/8/2015,Имеется,Снос,,,,12/31/2023,4,72,4,,,,,,,,обл. Свердловская,п. Бубчиково,ул. Зеленая,д. 17,
9080583,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,ddf1ecf6-af69-4049-af28-6030712e0168,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Ленина,7,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Ленина, д. 7",63673194-7126-4b9d-9652-b29917c4976e,,,Эксплуатируемый,1960,1960,,Жилой дом блокированной застройки,1,1,0,2,72,72,0,0,,Не имеется,,,0,,Деревянные,Деревянные,Физический износ,,31-Р,2/27/2015,Имеется,,,,Не имеется,33,6/21/2013,Имеется,Снос,6/21/2013,12/31/2024,,12/31/2024,2,36,2,,,,2,36,,,обл. Свердловская,п. Бубчиково,ул. Ленина,д. 7,
8943484,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,1,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 1",8652ed9f-5541-4542-a4cf-3b0f17256d58,66:01:1901002:989,8/28/2013,Выведенный из эксплуатации,1955,1955,,Многоквартирный дом,2,1,2,34,"787,1","701,9",0,"85,2",906,Не имеется,,,80,8/3/2015,Деревянные,Блочные,Физический износ,,232-Р,12/31/2015,Имеется,,,,Не имеется,53,9/10/2015,Имеется,Снос,9/10/2015,9/1/2025,,12/31/2025,29,"642,6",34,,,,3,"59,3","25707,64",504,обл. Свердловская,п. Бубчиково,ул. Советская,д. 1,
8943485,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,2,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 2",ccf8ff3a-033d-4aac-aae9-b366bd80b82c,,,Эксплуатируемый,1954,1954,шлакоблочный,Многоквартирный дом,2,2,1,13,"788,2","708,5",0,"79,7",,Не имеется,,,80,8/25/2015,,,Физический износ,,232-Р,12/31/2015,Имеется,,,,Не имеется,56,10/6/2015,Имеется,Снос,10/6/2015,9/1/2025,,12/31/2025,17,"365,1",13,,,,15,"343,4","15765,79",308,обл. Свердловская,п. Бубчиково,ул. Советская,д. 2,
8943489,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,3,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 3",12ff4b77-d698-417b-b836-617c2995fd7d,,,Эксплуатируемый,1957,1957,шлакоблочный,Многоквартирный дом,2,2,2,8,"440,2","394,4",0,"45,8",,Не имеется,,,75,7/28/2014,,,Физический износ,,31-Р,2/27/2015,Имеется,,,,Не имеется,42,9/10/2014,Имеется,Снос,9/10/2014,9/1/2025,,12/31/2025,12,"238,2",7,,,,8,"156,2","5061,13",100,обл. Свердловская,п. Бубчиково,ул. Советская,д. 3,
8943514,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,4,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 4",2bd2573c-205e-4f12-a536-32a0375d820e,,,Эксплуатируемый,1957,1957,шлакоблочный,Многоквартирный дом,2,2,2,17,"396,6","381,6",0,16,,Не имеется,,,85,7/28/2015,,,Физический износ,,232-Р,12/31/2015,Имеется,,,,Не имеется,51,9/10/2015,Имеется,Снос,9/10/2015,12/31/2024,,12/31/2025,16,"299,2",17,,,,4,"82,4","12601,29",259,обл. Свердловская,п. Бубчиково,ул. Советская,д. 4,
8943531,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,6,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 6",a23951ce-d90b-4078-8d0d-620f8715f61a,,,Эксплуатируемый,1955,1957,Блочный,Многоквартирный дом,2,1,2,19,"775,9","708,4",0,"67,5",,Не имеется,,,62,7/13/2016,Деревянные,Блочные,Физический износ,,70,7/13/2016,Имеется,"ООО ""АРЕАЛ-Групп""",92/3-15,6/15/2015,Имеется,70,7/13/2016,Имеется,Снос,,9/1/2025,,12/31/2025,17,"339,5",18,,,,18,"354,2",,,обл. Свердловская,п. Бубчиково,ул. Советская,д. 6,
8943563,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,8,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 8",293ea1a9-e532-45ad-aca4-5fd52fa6c13a,66:01:1901002:990,8/28/2013,Эксплуатируемый,1960,1960,,Многоквартирный дом,2,1,2,19,"431,4","386,2",0,"45,2",505,Не имеется,,,63,7/13/2016,Деревянные,Деревянные,Физический износ,,71,7/13/2016,Имеется,"ООО ""АРЕАЛ-Групп""",92/3-15,6/15/2015,Имеется,71,7/13/2015,Имеется,Снос,,9/1/2025,,12/1/2025,15,289,13,,,,5,"97,2",,,обл. Свердловская,п. Бубчиково,ул. Советская,д. 8,
9024271,92b30014-4d52-4e2e-892d-928142b924bf,8170e3ae-b1f3-492d-aeec-2a9733eff7c6,e80a0046-8bb0-49ee-8311-41905d344076,add29dc0-f8b6-4597-85c6-c42e55bf3ecc,обл,Свердловская,р-н,Алапаевский,п,Бубчиково,ул,Советская,9,,,,"обл. Свердловская, р-н. Алапаевский, п. Бубчиково, ул. Советская, д. 9",add76b93-0ccc-4482-b544-b63ec2386c62,,,Эксплуатируемый,1968,1968,шлакоблочный,Многоквартирный дом,2,2,2,17,"764,7","724,7",0,20,,Не имеется,,,85,5/21/2015,,,Физический износ,,232-Р,12/31/2015,Имеется,,,,Не имеется,23,6/8/2015,Имеется,Снос,6/8/2015,9/1/2025,,12/31/2025,20,"445,3",14,,,,12,"279,4","17049,11",345,обл. Свердловская,п. Бубчиково,ул. Советская,д. 9,
